,YOB,Income,Lon,Lat,Apl_Year,gender,Accepted
541,1983.0458899101518,7313,-82,20,2018,0,False
542,1973.1563884966445,2921,-96,20,2016,0,True
543,1976.8775445570773,7718,-89,31,2017,0,False
544,1977.4131903591638,1288,-82,31,2016,0,True
545,1963.905635752133,7279,-81,31,2016,1,False
546,1984.1498162963255,9174,-84,35,2017,0,False
547,1981.7661618548582,8077,-100,27,2016,0,False
548,1983.2444923754754,9982,-82,43,2016,1,False
549,1991.2758995454246,5997,-100,42,2018,0,False
550,1968.793734352133,9104,-98,35,2016,0,False
551,1984.7193366239064,9290,-91,30,2018,1,False
552,1977.7651884328238,7175,-100,22,2016,1,False
553,1988.2478274722296,1196,-98,23,2017,1,True
554,1955.5764816542414,1738,-84,35,2016,0,True
555,1976.7014095270063,1364,-85,27,2018,0,True
556,1981.6581560559994,8581,-84,43,2016,0,False
557,1969.828433789995,6382,-96,35,2016,0,False
558,1968.3956579328676,9233,-98,43,2018,1,False
559,1966.6212706705069,9983,-82,42,2016,0,False
560,1963.0347301569693,8566,-98,31,2016,0,False
561,1992.6425762121912,9670,-84,35,2018,1,False
562,1966.1720139224385,1159,-81,23,2018,1,True
563,1978.9665982024821,3403,-98,27,2016,1,True
564,1975.4567571386642,6332,-85,35,2016,0,True
565,1966.1450184437754,2363,-82,30,2018,1,True
566,1968.7997369190023,8153,-91,27,2018,0,False
567,1979.972886749468,2967,-98,31,2016,0,True
568,1978.7539427991105,1718,-85,31,2016,1,True
569,1975.9369667470573,5967,-82,30,2016,1,True
570,1972.5546107066011,9218,-100,43,2016,1,False
571,1964.1428120231783,5406,-89,23,2018,0,False
572,1976.9376364805182,6188,-82,30,2018,0,False
573,1962.9289260081418,6011,-89,24,2016,0,False
574,1979.3160338034156,3225,-85,43,2017,0,True
575,1967.9693931154122,2567,-100,30,2016,0,True
576,1962.2984474166392,7211,-96,35,2017,1,False
577,1970.4228362129593,5378,-92,30,2016,0,False
578,1974.3627584922774,1002,-91,20,2016,0,True
579,1976.845282811749,3269,-89,30,2018,0,True
580,1985.6898976412638,7050,-82,35,2016,0,False
581,1985.5634100791995,9838,-92,43,2018,1,False
582,1980.2444678121842,7700,-92,31,2016,0,False
583,1961.897155945355,3890,-100,42,2016,1,True
584,1962.9405193493694,8586,-91,23,2017,0,False
585,1976.5672260087038,7751,-96,31,2017,1,False
586,1989.1800695753345,3583,-92,27,2017,0,True
587,1967.931462251937,7090,-98,22,2017,0,False
588,1968.5004300779997,7519,-92,35,2017,1,False
589,1967.350069884111,7671,-100,31,2016,0,False
590,1959.6774047796514,2134,-91,23,2017,0,True
591,1972.214873014657,4341,-81,35,2018,0,True
592,1969.4938231990582,2627,-82,30,2017,0,False
593,1977.9127440895554,5406,-84,27,2018,1,True
594,1961.6438320161299,4048,-100,42,2016,0,True
595,1984.1748440752206,4955,-100,20,2016,0,False
596,1972.6109552585385,7959,-100,43,2017,0,False
597,1976.133314904107,5661,-89,27,2016,1,True
598,1983.0433419237604,5149,-100,23,2017,1,True
599,1988.8288239934693,5289,-98,30,2018,1,True
600,2006.5669955791304,1250,-96,30,2018,0,True
601,1971.7095820372904,7349,-84,30,2018,0,False
602,1976.9257817616908,8154,-85,20,2017,1,False
603,1992.4621361822103,9576,-89,35,2017,0,False
604,1980.2797329380398,4711,-98,43,2017,0,True
605,1976.8424039763472,9803,-96,42,2016,1,False
606,1981.984435956341,7011,-100,23,2016,1,False
607,1966.9295953109045,6728,-84,27,2018,0,False
608,1959.2744570455836,5279,-82,27,2017,1,True
609,1983.740685749252,3746,-98,42,2017,1,True
610,1975.1332559246785,8433,-85,30,2018,1,False
611,1985.8535300031533,1105,-100,35,2016,1,True
612,1973.8477739227774,3877,-85,31,2018,0,True
613,1978.2165251242361,6176,-91,31,2018,0,False
614,1956.1031006932146,6706,-81,31,2017,1,True
615,1984.134975764105,7201,-100,23,2016,0,False
616,1967.6581277554717,2060,-89,24,2018,0,True
617,1986.1205015399069,9903,-98,24,2018,1,False
618,1979.2694863501115,6008,-84,20,2017,0,False
619,1971.943291092549,4914,-84,30,2016,0,True
620,1978.8333120862549,4890,-96,30,2018,0,False
621,1980.8593212094777,9603,-92,43,2017,0,False
622,1962.1402254708414,5217,-98,42,2017,1,True
623,1975.690115161758,4018,-84,22,2017,1,True
624,1977.5743611318842,2609,-82,27,2018,1,True
625,1986.7433841506286,1090,-82,24,2016,1,True
626,1974.4025802726192,8164,-98,22,2018,1,False
627,1989.8237128718072,5104,-96,30,2016,1,False
628,1974.877864063171,9854,-96,24,2016,0,False
629,1969.959898888088,7805,-89,20,2018,0,False
630,1956.8073828660952,1369,-85,23,2017,0,True
631,1970.1262915960597,3837,-92,31,2017,1,True
632,1980.7443549401207,2631,-81,30,2017,1,True
633,1977.6217391933505,6092,-84,35,2017,0,False
634,1970.8254846338193,8255,-85,24,2018,1,False
635,1976.2102412192467,1849,-84,20,2016,1,True
636,1982.9327440647182,5580,-85,27,2016,1,True
637,1968.0616727490615,9938,-84,43,2017,0,False
638,1974.1426756903302,4965,-98,43,2017,0,True
639,1974.7631860425445,5332,-89,35,2017,1,False
640,1962.4559902072972,4817,-100,31,2018,0,True
641,1982.9598864260631,2722,-85,31,2016,0,True
642,1979.6804718961714,1003,-98,35,2016,0,True
643,1966.6770232948502,2354,-92,31,2017,0,True
644,1977.6639830854929,5357,-82,35,2018,0,False
645,1966.8346715093699,5742,-89,24,2016,0,False
646,1984.2787333625267,2923,-98,24,2017,1,True
647,1979.5789489501367,9392,-85,43,2017,0,False
648,1968.2929414731402,8154,-82,20,2018,1,False
649,1981.4081316332538,5040,-89,31,2016,0,False
650,1968.6084443243412,1041,-85,27,2018,0,True
651,1973.1143422085559,4088,-89,31,2016,0,True
652,1978.5694044433742,2121,-82,43,2017,1,True
653,1973.4719835278,8500,-84,43,2016,1,False
654,1969.2942322577633,4676,-81,43,2018,1,False
655,1969.9294693515387,7673,-100,23,2017,0,False
656,1979.0882276371362,3614,-82,27,2017,0,True
657,1988.0045206094776,8663,-98,20,2016,0,False
658,1963.7966524723565,2335,-92,35,2018,1,True
659,1944.4659193259436,6293,-96,42,2016,0,True
660,1979.9527893574234,6182,-84,43,2016,1,True
661,1978.9977702703482,4589,-81,20,2018,0,True
662,1965.2428621489216,4136,-81,42,2018,0,True
663,1981.498232670545,8933,-91,20,2017,1,False
664,1964.416863671931,4868,-98,22,2016,1,True
665,1977.1792539730013,7364,-81,27,2018,1,False
666,1972.519323181936,1140,-96,23,2017,1,True
667,1975.605927316296,3560,-91,31,2017,0,True
668,1973.3640741389065,7973,-100,43,2016,1,False
669,1973.569823923882,2737,-91,30,2016,1,True
670,1976.7152698627738,3131,-82,27,2018,0,True
671,1964.622166919527,4307,-100,22,2018,1,True
672,1979.162564724977,3940,-98,24,2018,1,True
673,1976.1683159882064,6347,-82,35,2017,0,False
674,1972.2016984183128,3346,-100,43,2016,1,True
675,1961.8116720513958,7756,-100,20,2017,1,False
676,1974.5466943827105,7500,-82,20,2017,0,False
677,1973.9025107175075,5320,-84,20,2017,0,True
678,1977.2620406738092,8292,-91,22,2018,1,False
679,1979.6265389871323,5156,-84,23,2017,1,True
680,1962.4148517684137,9252,-96,35,2017,0,False
681,1985.9388041821715,6049,-85,23,2017,0,False
682,1972.6024944078868,6711,-81,43,2018,1,True
683,1977.0166697122172,4811,-100,27,2018,1,True
684,1986.451180150718,8430,-82,30,2018,1,False
685,1974.781511886829,4194,-91,43,2016,1,True
686,1981.8326001362466,3569,-84,35,2018,1,True
687,1983.6868158319915,3143,-81,22,2016,0,True
688,1971.9328010996505,4281,-85,23,2017,1,True
689,1961.1945963705018,1704,-96,30,2017,1,True
690,1979.0248855358586,8312,-98,22,2016,0,False
691,1991.8690778758726,3570,-91,23,2016,1,True
692,1988.3077636518171,2189,-100,31,2017,0,True
693,1990.1790925782452,6338,-96,31,2016,0,False
694,1948.3465861694594,2028,-100,35,2018,1,True
695,1975.8519919492603,2582,-81,31,2017,1,True
696,1972.5283801715082,5672,-85,27,2017,1,True
697,1993.719639905147,6358,-100,24,2017,1,False
698,1979.8511105736882,7949,-84,27,2016,0,False
699,1995.8073081592802,2036,-98,24,2018,0,True
700,1986.6634426297678,5692,-96,31,2017,1,False
701,1966.4315269657627,1891,-98,22,2018,0,False
702,1981.0038580023536,6693,-82,22,2016,1,False
703,1979.3109681757796,9725,-85,31,2016,1,False
704,1981.4721604593326,6190,-100,24,2018,1,False
705,1957.5034887984702,5535,-81,42,2017,1,True
706,1972.5853547726606,8862,-81,42,2017,1,False
707,1972.3231916417578,4703,-84,27,2017,0,True
708,1982.6747633251302,8979,-91,20,2018,0,False
709,1977.2362174251227,2780,-84,43,2017,0,True
710,1988.0277480774835,9054,-92,27,2016,1,False
711,1963.5679909479838,8891,-81,30,2016,1,False
712,1967.1305123416214,6670,-89,27,2017,0,False
713,1988.473301226859,1931,-91,20,2017,0,True
714,1946.3591189505794,8390,-96,35,2018,1,True
715,1991.0498138833295,7681,-96,30,2017,1,False
716,1980.5297956804604,2852,-84,31,2016,1,True
717,1978.6890699064322,3365,-85,31,2018,1,True
718,1983.5445315341758,8650,-82,27,2016,1,False
719,1958.92206101183,6274,-89,30,2016,1,True
720,1964.2065247034564,9946,-92,31,2016,1,False
721,1959.50896842667,5168,-81,30,2018,1,True
722,1985.7022382726373,2673,-92,23,2017,1,True
723,1986.248198173732,8469,-89,30,2017,0,False
724,1968.7959260375621,5664,-89,42,2016,1,False
725,1970.448419099053,3274,-84,42,2018,0,True
726,1978.175256803707,6713,-91,27,2018,0,False
727,1953.0041741701305,8572,-84,23,2018,0,True
728,1995.3374733505184,4045,-85,23,2016,0,False
729,1968.2226237179443,5506,-92,31,2017,0,False
730,1963.63477207615,6715,-81,23,2018,1,False
731,1979.3077704944637,1871,-91,27,2017,1,True
732,1978.0137077310715,7845,-92,27,2017,1,False
733,1969.5122943060342,2343,-82,31,2017,1,True
734,1971.9614290299044,8232,-89,30,2016,1,False
735,1968.5349325188274,9529,-82,24,2018,0,False
736,1984.391528592466,1733,-82,35,2017,1,True
737,1962.9335699448698,9523,-85,24,2018,0,False
738,1979.1688980292515,7876,-82,30,2018,1,False
739,1993.4525098916781,1719,-96,27,2017,0,True
740,1979.1525547141944,3603,-85,30,2017,1,True
741,1976.9908816719292,2421,-82,35,2017,0,True
742,1969.3623716846998,9762,-92,20,2016,0,False
743,1973.9415335576514,6735,-91,24,2017,1,False
744,1983.3672102220603,9519,-85,43,2017,0,False
745,1974.5793878809159,9818,-98,35,2016,1,False
746,1945.0572052916277,7693,-84,43,2018,1,True
747,1985.312323341248,6698,-85,31,2017,0,False
748,1963.0029988445226,4219,-98,24,2018,1,True
749,1982.4355077625585,2710,-84,24,2018,1,True
750,1968.753401421856,2140,-98,23,2018,0,False
751,1995.6218027318282,8716,-91,31,2017,0,False
752,1968.3643327207785,2169,-98,43,2018,1,True
753,1984.9258085445472,7094,-91,35,2018,1,False
754,1970.527673964965,6640,-91,43,2017,1,False
755,1976.3370215882574,1148,-100,24,2017,0,True
756,1963.6524298661298,4171,-100,43,2017,1,True
757,1964.9122130245364,4274,-85,22,2018,1,True
758,1981.4275775695148,4765,-89,22,2018,1,True
759,1979.9360076871853,9317,-98,22,2017,1,False
760,1960.6179094237543,5719,-84,27,2016,1,True
761,1983.2369383745413,2157,-89,24,2016,0,True
762,1974.2463825513726,7820,-96,35,2017,1,False
763,1957.2670286203781,5352,-98,23,2018,1,True
764,1973.6399715573039,3468,-91,42,2017,0,True
765,1973.8696190125256,9111,-100,43,2017,1,False
766,1973.044306628439,6744,-91,42,2018,1,False
767,1966.108221023249,4639,-92,23,2016,0,False
768,2003.6718762644402,1558,-98,43,2018,0,True
769,1972.9305575681706,8116,-81,43,2016,1,False
770,1960.3947605207597,7642,-81,23,2018,0,False
771,1979.0008861420747,4434,-81,22,2016,1,True
772,1969.1165540831878,2788,-85,31,2017,1,True
773,1985.3538895256922,8214,-81,31,2018,1,False
774,1976.1966715772076,4097,-96,30,2017,0,True
775,1967.8057049078798,9980,-89,24,2016,1,False
776,1992.4008277776245,5907,-82,20,2016,0,True
777,1990.2068711820125,8952,-92,24,2018,0,False
778,1977.5151202271318,9050,-98,30,2017,0,False
779,1969.2951009367441,7548,-92,22,2017,1,False
780,1974.5281374459507,5149,-98,27,2016,1,True
781,1979.4106630999072,4060,-98,42,2018,1,True
782,1969.5781721186797,1670,-84,30,2017,1,True
783,2002.0197205650347,3890,-91,22,2018,1,True
784,1974.7903378686792,4763,-96,24,2018,0,True
785,1970.6246074213589,1813,-84,42,2018,1,True
786,1986.0339824206776,5154,-85,22,2018,1,False
787,1983.1713848781599,5746,-98,20,2018,1,True
788,1963.0417052007087,1913,-85,35,2016,0,True
789,1970.6747579104035,6597,-85,22,2018,0,False
790,1981.3210504185909,4266,-82,23,2016,1,True
791,1964.295106455731,8556,-82,31,2018,1,False
792,1982.2745651490222,2829,-84,27,2018,1,True
793,1986.0617984029304,6593,-82,30,2016,1,False
794,1970.0303612235386,1261,-98,27,2018,1,True
795,1976.7531140405324,8989,-92,43,2018,0,False
796,1985.11776082505,7947,-92,20,2018,1,False
797,1967.0314712375455,8583,-100,22,2016,1,False
798,1979.3976294118354,7545,-91,24,2018,0,False
799,1958.1166068628659,9988,-98,20,2017,1,False
800,1967.0643598284823,3192,-82,31,2018,1,True
801,1990.9303641314723,7249,-84,30,2017,1,False
802,1970.5376247209913,7395,-84,23,2016,1,False
803,1966.1320500831873,8406,-89,24,2018,1,False
804,1983.9848011163488,6212,-91,27,2018,0,False
805,1969.9341697328712,9079,-84,23,2018,1,False
806,1962.1657132702492,5391,-85,43,2017,0,True
807,1953.695991773916,6851,-84,20,2016,0,True
808,1977.1266937137545,9681,-85,31,2018,1,False
809,1975.805814780783,9953,-89,31,2018,0,False
810,1966.6395393507744,4706,-98,27,2017,0,False
811,1979.7435244831615,8359,-89,27,2018,1,False
812,1985.8787650171644,5493,-92,30,2017,0,False
813,1966.5327751123114,3429,-85,31,2017,1,True
814,1975.9618200474645,6963,-98,43,2017,1,False
815,1983.4971928220948,5753,-89,23,2016,1,True
816,1971.2980294466006,8960,-96,30,2016,1,False
817,1972.2698191199768,9538,-81,31,2018,0,False
818,1977.134997301563,7111,-85,24,2016,0,False
819,1970.394254680567,8468,-98,20,2017,1,False
820,1992.2751302228658,5637,-89,31,2016,1,True
821,1979.643512297424,2204,-92,27,2017,1,True
822,1980.5677976567754,4723,-84,42,2017,0,True
823,1990.1692806684682,3264,-81,42,2017,0,True
824,1979.225924675417,1203,-92,42,2016,0,True
825,1966.4205603784278,3567,-81,35,2017,1,True
826,1972.6030741989357,7997,-81,24,2017,1,False
827,1979.933085309311,3976,-82,23,2016,1,True
828,1990.2236094205734,3981,-85,22,2016,0,True
829,1975.091798042469,2797,-82,20,2018,0,True
830,1987.7144927622835,8097,-92,31,2018,1,False
831,1975.519689978294,7950,-89,23,2017,0,False
832,1971.3204229830287,9643,-89,27,2017,1,False
833,1986.7878366345053,9696,-81,27,2016,0,False
834,1965.607235068938,8976,-98,24,2016,1,False
835,1975.7052527269848,7174,-91,20,2016,0,False
836,1975.1963213852828,5306,-96,27,2016,0,False
837,1974.6424669020796,5991,-98,27,2018,0,False
838,1965.3696144182652,5879,-84,30,2018,0,False
839,1972.8939099757479,7801,-89,23,2017,1,False
840,1989.6584775215458,6610,-84,43,2017,1,True
841,1986.540538660567,6389,-100,31,2016,1,True
842,1958.748222479795,7400,-84,27,2017,1,True
843,1984.1311060686228,3386,-96,43,2016,0,True
844,1980.3076153878148,5696,-100,43,2018,1,True
845,1968.1910893925797,7485,-84,22,2017,1,False
846,1991.9784415904737,6458,-85,31,2016,0,False
847,1950.0095990767836,7385,-91,30,2017,1,True
848,1961.340526428581,8168,-81,20,2018,1,True
849,1972.6213560107922,1176,-100,23,2017,0,True
850,1978.2086550754025,5448,-84,23,2018,0,False
851,1975.5029325347853,2305,-85,43,2018,0,True
852,1948.9947528695009,2928,-85,31,2018,1,True
853,1988.2290914213486,5226,-84,22,2016,1,True
854,1977.4079051044585,7727,-84,35,2016,0,False
855,1987.697608357466,4770,-98,27,2016,0,True
856,1983.147525846105,7988,-89,31,2018,0,False
857,1973.996130082821,5870,-81,43,2018,1,True
858,1958.7204226483293,4709,-84,22,2018,1,True
859,1978.316698808689,4732,-82,22,2017,0,False
860,1965.1272769080995,4318,-85,35,2018,1,False
861,1973.5971485762063,3550,-81,31,2018,0,True
862,1971.055564036641,4637,-85,24,2016,1,True
863,1968.858178120281,1353,-98,31,2018,0,True
864,1972.0376755448767,1061,-82,42,2018,1,True
865,1976.2656645313975,8625,-100,42,2016,1,False
866,1984.4654884163353,5507,-92,27,2016,0,False
867,1991.794529306163,4327,-82,22,2018,0,True
868,1966.4808280431114,5408,-81,27,2016,0,False
869,1989.774993776068,7464,-84,23,2017,1,False
870,1979.6689341548704,5848,-82,31,2018,1,True
871,1973.8486322458052,2727,-91,35,2018,1,True
872,1961.3095603174402,6640,-91,30,2017,0,False
873,1968.7149783341436,9814,-98,35,2016,0,False
874,1973.4776661878934,2134,-92,43,2016,1,True
875,1966.569218479593,6197,-84,22,2018,1,False
876,1981.326843182478,8926,-84,43,2016,1,False
877,1969.7699633271686,7089,-91,43,2017,0,False
878,1998.4007046792308,7772,-92,42,2017,1,False
879,1974.3052105571533,3912,-89,22,2016,0,True
880,1980.5053230587584,8096,-84,30,2016,0,False
881,1974.9745657037522,7468,-89,43,2018,1,False
882,1985.6968030056937,8829,-85,23,2016,1,False
883,1967.9780298878645,2764,-100,30,2017,0,True
884,1974.6379501905067,6136,-81,42,2016,0,False
885,1990.8431131706423,9860,-85,24,2018,1,False
886,1989.2846725497193,2033,-85,27,2016,0,True
887,1969.574949527079,9923,-91,43,2017,0,False
888,1994.594240277722,4882,-82,27,2018,0,False
889,1964.404870311489,4928,-96,31,2018,0,False
890,1986.6241425956655,5207,-82,23,2018,0,False
891,1982.5105493658918,2222,-98,20,2018,1,True
892,1975.706012623788,2176,-100,23,2017,0,True
893,1987.2903359900083,3834,-92,42,2017,1,True
894,1970.6758603047497,3747,-89,27,2016,1,True
895,1973.7810957279341,1856,-100,22,2017,0,True
896,1992.18811089724,1056,-92,24,2017,0,True
897,1978.7537982671781,9453,-89,31,2018,1,False
898,1982.8492658911111,4558,-85,35,2017,0,True
899,1989.6080213256735,9271,-84,31,2018,1,False
900,1968.7424393673052,1914,-81,43,2018,0,True
901,1969.6714141747798,2083,-91,23,2018,1,True
902,1977.4601026161438,6608,-89,20,2016,0,False
903,1982.634861338742,8205,-85,43,2017,0,False
904,1979.7079553240615,6783,-82,24,2017,0,False
905,1994.6612434292938,7812,-89,30,2016,1,False
906,1993.2467827843614,8122,-82,23,2017,1,False
907,1970.9550831675986,8924,-92,30,2016,1,False
908,1974.4163679617145,5186,-84,42,2016,1,True
909,1982.4788010826899,4475,-85,22,2016,0,True
910,1979.7252323311623,4034,-96,43,2016,1,True
911,1963.96484213712,1676,-91,23,2017,0,True
912,1989.700417799711,4151,-96,43,2017,1,True
913,1983.8680712174394,4566,-89,23,2018,0,True
914,1971.4086146303828,4295,-100,27,2016,0,True
915,1976.6874643781234,4993,-81,23,2016,0,False
916,1979.0092731534744,4203,-89,27,2016,1,True
917,1974.1919103048072,2493,-89,24,2018,0,True
918,1971.1702277830966,7285,-100,43,2018,1,False
919,1987.1837597344227,9910,-82,24,2017,0,False
920,1986.4964841652115,9329,-91,22,2018,1,False
921,1966.7597050832312,8023,-89,43,2016,0,False
922,1983.5087812813117,4061,-82,23,2016,0,True
923,1975.3817286919843,5602,-89,42,2017,1,False
924,1952.529527025894,6661,-81,22,2016,0,True
925,1977.9999768982368,6708,-85,43,2016,1,False
926,1985.1253920105182,1785,-89,22,2017,1,True
927,1959.1183422699032,8790,-98,22,2018,1,False
928,1977.749548371442,1731,-96,30,2016,0,True
929,1955.1854468449012,6799,-84,22,2018,0,True
930,1985.8732421547697,3665,-82,23,2018,0,True
931,1995.548143252624,6419,-81,20,2016,0,False
932,1974.9233921869607,7018,-98,27,2016,1,False
933,1984.1257054900352,1570,-81,35,2018,1,True
934,1979.7853559406547,5641,-92,35,2018,0,False
935,1964.7234071794333,1130,-81,31,2018,0,True
936,1981.0624856062655,2051,-89,20,2017,1,True
937,1975.1956683274773,9260,-91,31,2017,1,False
938,1970.33727497109,7590,-81,42,2017,1,True
939,1972.3029172214685,4936,-82,27,2018,1,True
940,1973.288985250455,1900,-84,22,2018,0,True
941,1978.751998762361,6027,-96,43,2017,1,False
942,1972.8513761408933,7875,-82,27,2018,1,False
943,1977.5745441177078,1588,-92,20,2018,1,True
944,1974.1591657231102,8379,-100,31,2016,1,False
945,1984.3482023919148,4202,-82,31,2018,1,True
946,1963.569594690812,7574,-81,24,2017,0,False
947,1967.7576100405713,2644,-100,22,2016,0,True
948,1980.4047836542838,7079,-89,24,2018,0,False
949,2006.0237547974355,7096,-96,27,2017,1,False
950,1965.5820607110138,6468,-89,24,2016,0,False
951,1979.2226132910432,3667,-89,30,2018,1,True
